lng,lat
0.083054,51.457081
-0.007293,51.481403
0.040329,51.473839
0.019366,51.484994
0.018892,51.454696
0.050652,51.492094
0.066818,51.492800
0.066038,51.469163
0.002783,51.484559
0.062547,51.446023
0.103012,51.502948
0.013339,51.488784
0.012488,51.489069
0.047985,51.455091
0.017725,51.490238
0.041245,51.452421
0.076232,51.481213
-0.008164,51.481238
0.065907,51.482204
0.058730,51.450766
0.050894,51.455759
0.083068,51.492153
0.046095,51.451437
0.061470,51.470052
0.034946,51.488771
0.016827,51.463365
0.086535,51.489213
0.063478,51.434765
0.084821,51.480071
0.024355,51.487066
0.080567,51.491028
0.116447,51.494343
0.099240,51.499238
0.029597,51.475375
0.061377,51.493525
0.106455,51.477616
0.045202,51.492639
0.009964,51.490641
-0.008020,51.481236
0.053294,51.480358
0.024397,51.475015
0.024549,51.475192
0.083068,51.492153
0.069924,51.491396
0.052843,51.492776
0.037180,51.474254
0.070208,51.491301
0.023144,51.482500
0.099340,51.485747
0.041543,51.491354
0.028605,51.453000
0.005697,51.485318
0.053831,51.437812
0.026851,51.475152
0.009314,51.472576
0.050104,51.457392
0.082583,51.490992
0.078609,51.451134
0.048183,51.472354
0.092781,51.487213
0.077870,51.438018
0.069158,51.436284
0.050684,51.460709
0.030579,51.445591
0.072872,51.483340
-0.015291,51.472996
0.034802,51.488774
0.082628,51.491981
0.028405,51.487445
0.061521,51.493523
0.018861,51.476819
0.003282,51.472949
0.062733,51.488465
0.114755,51.507593
0.055620,51.487241
0.050898,51.455849
0.045992,51.455575
0.054084,51.469103
0.034942,51.488681
0.063844,51.493931
0.101699,51.499464
0.069477,51.487897
0.057128,51.434337
0.002734,51.473588
0.046921,51.492429
0.055512,51.488053
0.102490,51.485331
0.069595,51.490503
0.015836,51.473544
0.042102,51.442603
0.014319,51.488138
0.062913,51.438192
0.094784,51.486908
0.101847,51.499551
0.008688,51.491112
0.046917,51.434426
0.074764,51.458397
0.026591,51.453035
0.072523,51.481998
0.029990,51.467994
0.106484,51.450097
0.150305,51.463780
0.184323,51.449572
0.142085,51.478859
0.102527,51.432902
0.179820,51.481940
0.132442,51.463567
0.149362,51.455974
0.166774,51.458891
0.126038,51.489942
0.093282,51.438373
0.106747,51.424553
0.123047,51.481364
0.125894,51.489945
0.156346,51.454496
0.103378,51.451412
0.105277,51.470803
0.136198,51.445333
0.109327,51.449327
0.147282,51.448458
0.117465,51.447921
0.122323,51.481287
0.102472,51.444234
0.088818,51.428831
0.133423,51.466067
0.127105,51.432369
0.180229,51.478426
0.158936,51.472794
0.091733,51.451710
0.118734,51.447358
0.110777,51.449570
0.147416,51.457448
0.127014,51.414924
0.167147,51.463740
0.110486,51.461986
0.151815,51.453051
0.152437,51.447913
0.110291,51.467115
0.158936,51.472794
0.123982,51.448792
0.110202,51.449581
0.120755,51.431944
0.108157,51.452046
0.122842,51.452140
0.121690,51.449014
0.098685,51.418133
0.104068,51.466418
0.143336,51.484052
0.095188,51.436001
0.100609,51.431857
0.127347,51.496394
0.098038,51.463648
0.102041,51.444242
0.101179,51.428610
0.127933,51.462570
0.107914,51.462392
0.155411,51.459100
0.154865,51.447509
0.147420,51.491261
0.103226,51.451235
0.179361,51.478352
0.139914,51.463251
0.127421,51.448460
0.121082,51.494888
0.099707,51.443564
0.157802,51.467060
0.105201,51.462890
0.149501,51.455881
0.151968,51.453228
0.135009,51.426020
0.132933,51.464817
0.105053,51.462803
0.142376,51.500437
0.182407,51.463727
0.125773,51.459461
0.109314,51.449057
0.121134,51.492909
0.121028,51.493720
0.145179,51.477274
0.138506,51.448528
0.142590,51.452770
0.102527,51.432902
0.129649,51.490147
0.102905,51.450521
0.167228,51.492786
0.098980,51.443397
0.114652,51.424410
0.180979,51.473016
-0.218785,51.571943
-0.159176,51.615085
-0.196301,51.589494
-0.269277,51.636903
-0.254083,51.622380
-0.255423,51.591197
-0.190666,51.615035
-0.221066,51.587444
-0.199948,51.584874
-0.199471,51.589633
-0.200098,51.588383
-0.275768,51.614338
-0.185196,51.618188
-0.148154,51.601963
-0.175699,51.649694
-0.151998,51.606880
-0.181731,51.600060
-0.250127,51.586262
-0.251250,51.587088
-0.232082,51.571424
-0.175326,51.630175
-0.228836,51.588101
-0.164125,51.589085
-0.259927,51.594231
-0.167706,51.593367
-0.262304,51.596245
-0.194557,51.600708
-0.175801,51.611119
-0.167956,51.583570
-0.240244,51.602930
-0.227167,51.582771
-0.272772,51.628592
-0.245094,51.600755
-0.227730,51.583139
-0.193633,51.649432
-0.160531,51.620862
-0.200255,51.573458
-0.162522,51.610911
-0.212476,51.563574
-0.227442,51.571984
-0.249194,51.595511
-0.202299,51.645968
-0.133195,51.632210
-0.254516,51.622387
-0.194988,51.567982
-0.161843,51.627716
-0.220536,51.597328
-0.139739,51.610013
-0.207090,51.634441
-0.217720,51.584426
-0.265605,51.611940
-0.194908,51.602781
-0.147130,51.620022
-0.213063,51.567000
-0.241034,51.578753
-0.187157,51.597986
-0.176787,51.618957
-0.263325,51.603544
-0.245381,51.582055
-0.148504,51.628856
-0.175799,51.643581
-0.200723,51.572566
-0.168751,51.603275
-0.227563,51.591139
-0.223531,51.598272
-0.264679,51.602125
-0.164118,51.642949
-0.196562,51.571963
-0.271381,51.608159
-0.183281,51.579312
-0.218705,51.577697
-0.166948,51.626537
-0.142886,51.603678
-0.219274,51.570511
-0.164081,51.647445
-0.175029,51.612365
-0.205808,51.659600
-0.174119,51.602640
-0.232082,51.571424
-0.200041,51.589821
-0.185390,51.613335
-0.256672,51.615135
-0.203614,51.561460
-0.166872,51.646319
-0.188840,51.595584
-0.277363,51.614182
-0.197059,51.559381
-0.275724,51.615506
-0.168608,51.624765
-0.196922,51.559199
-0.200189,51.589734
-0.249021,51.584987
-0.257800,51.600764
-0.240385,51.603022
-0.176635,51.619135
-0.195700,51.571860
-0.226892,51.582407
-0.286390,51.616112
-0.198674,51.595196
-0.205945,51.659782
-0.214898,51.652724
-0.180469,51.581067
-0.240752,51.604736
-0.216186,51.575680
-0.174676,51.649948
-0.188607,51.630470
-0.219975,51.574748
-0.176834,51.617789
-0.175262,51.649777
-0.211313,51.582170
-0.235422,51.630464
-0.254436,51.601883
-0.200543,51.562492
-0.268031,51.608919
-0.197022,51.589505
-0.175766,51.626405
-0.216186,51.575680
-0.211804,51.558618
-0.205862,51.588651
-0.224711,51.564299
-0.155059,51.613312
-0.240897,51.578571
-0.226920,51.581688
-0.221762,51.650940
-0.241626,51.626960
-0.172192,51.643435
-0.199026,51.662913
-0.255431,51.621141
-0.176675,51.621743
-0.254237,51.625890
-0.263991,51.631519
-0.198025,51.589700
-0.218163,51.584163
-0.214350,51.574663
-0.151565,51.613977
-0.199200,51.581895
-0.178219,51.612055
-0.161991,51.627629
-0.218012,51.576967
-0.228533,51.588456
-0.231358,51.586341
-0.212376,51.580838
-0.162049,51.640489
-0.230644,51.586150
-0.187259,51.570021
-0.263985,51.597619
-0.171994,51.630393
-0.199950,51.588471
-0.212387,51.609973
-0.196589,51.589499
-0.199002,51.659855
-0.263561,51.631423
-0.287553,51.623593
-0.269199,51.608576
-0.195791,51.573210
-0.164229,51.590076
-0.215222,51.585557
-0.205599,51.609959
-0.270583,51.621545
-0.199847,51.591077
-0.176000,51.613370
-0.176816,51.618238
-0.254434,51.643337
-0.260971,51.600901
-0.229419,51.573093
-0.216840,51.577399
-0.200281,51.653131
-0.151854,51.606877
-0.219430,51.584991
-0.175792,51.632970
-0.144130,51.615658
-0.165127,51.650159
-0.258734,51.610310
-0.231940,51.578796
-0.152842,51.607432
-0.237506,51.580408
-0.172417,51.601894
-0.217280,51.577225
-0.277813,51.621382
-0.216337,51.564442
-0.253131,51.620837
-0.182531,51.630646
-0.214924,51.556327
-0.254464,51.623735
-0.233256,51.630431
-0.272546,51.607906
-0.201701,51.653782
-0.159418,51.612661
-0.253983,51.621210
-0.193071,51.601764
-0.207536,51.593803
-0.254482,51.623285
-0.171077,51.617250
-0.229231,51.577946
-0.257656,51.600762
-0.275724,51.615506
-0.255233,51.599917
-0.175680,51.632159
-0.219032,51.573026
-0.182246,51.630552
-0.265426,51.612837
-0.234541,51.582432
-0.258349,51.609045
-0.258349,51.609045
-0.227150,51.572069
-0.213132,51.657194
-0.208768,51.569812
-0.210475,51.559407
0.164820,51.581769
0.117343,51.616178
0.204031,51.521057
-0.367734,51.482478
-0.336478,51.482578
-0.073985,51.481169
-0.138487,51.541741
0.047635,51.472993
-0.147375,51.461309
0.167192,51.573992
0.014653,51.472845
-0.332873,51.482707
-0.129281,51.432065
0.184133,51.511897
-0.191066,51.586806
-0.077170,51.532119
-0.262511,51.492387
-0.183740,51.517091
-0.112650,51.476042
-0.420863,51.524570
-0.053365,51.633791
-0.168150,51.427823
-0.018186,51.678345
-0.299705,51.538073
-0.210677,51.517505
-0.166471,51.444613
-0.333157,51.439368
-0.357840,51.453205
-0.341146,51.405490
-0.362082,51.439236
-0.266116,51.469509
-0.298099,51.465122
-0.342434,51.449391
-0.276529,51.464447
-0.316351,51.454235
-0.296640,51.450173
-0.305556,51.458126
-0.291563,51.466646
-0.289034,51.461123
-0.229302,51.468330
-0.336949,51.453810
-0.267289,51.434726
-0.362273,51.429887
-0.372704,51.415644
-0.289334,51.468501
-0.310449,51.419169
-0.288491,51.467950
-0.330000,51.435186
-0.278960,51.468709
-0.268392,51.474039
-0.286523,51.420531
-0.276641,51.469125
-0.377989,51.449169
-0.288732,51.465345
-0.300383,51.446271
-0.239266,51.475044
-0.322661,51.454865
-0.288163,51.469024
-0.265430,51.464823
-0.313988,51.424616
-0.352088,51.433071
-0.358179,51.451771
-0.345797,51.431993
-0.354131,51.448297
-0.340696,51.406023
-0.304763,51.436802
-0.365501,51.444230
-0.277255,51.464278
-0.272916,51.468620
-0.319340,51.451220
-0.346392,51.407542
-0.354780,51.454241
-0.329230,51.448394
-0.329818,51.455956
-0.286911,51.483214
-0.287926,51.467672
-0.266622,51.467538
-0.279316,51.474560
-0.279898,51.466745
-0.295516,51.449438
-0.298383,51.461349
-0.363178,51.424684
-0.355759,51.427008
-0.382110,51.409929
-0.272511,51.464118
-0.256636,51.465142
-0.232493,51.486363
-0.350694,51.435839
-0.372801,51.445320
-0.335533,51.445247
-0.376815,51.437642
-0.304383,51.447048
-0.330924,51.445361
-0.335180,51.443083
-0.314707,51.416803
-0.310881,51.411352
-0.255998,51.470528
-0.334961,51.421409
-0.288541,51.466601
-0.324187,51.428899
-0.286336,51.421697
-0.330694,51.455609
-0.408575,51.455253
-0.405656,51.485338
-0.394894,51.471882
-0.251357,51.490242
-0.361303,51.477083
-0.380037,51.484807
-0.305477,51.483573
-0.371174,51.466789
-0.252409,51.492866
-0.390216,51.473886
-0.324829,51.482143
-0.404636,51.477411
-0.374943,51.461986
-0.407724,51.483837
-0.372363,51.477866
-0.412277,51.448110
-0.265099,51.492515
-0.422152,51.466407
-0.384367,51.476414
-0.385393,51.463659
-0.402206,51.443926
-0.407005,51.471418
-0.264235,51.492502
-0.405697,51.471760
-0.274700,51.482405
-0.410373,51.457346
-0.388713,51.483847
-0.315699,51.495411
-0.384367,51.476414
-0.368957,51.468377
-0.383445,51.433238
-0.419945,51.438591
-0.410373,51.457346
-0.339775,51.475072
-0.364692,51.466879
-0.331242,51.464250
-0.393038,51.442722
-0.377054,51.463364
-0.406024,51.437594
-0.362812,51.463076
-0.404566,51.450523
-0.409182,51.479181
-0.304909,51.491119
-0.323988,51.481501
-0.325964,51.482609
-0.379672,51.482913
-0.377284,51.436570
-0.290171,51.488477
-0.407859,51.484109
-0.267299,51.487691
-0.250812,51.489425
-0.303754,51.491192
-0.396020,51.460298
-0.414393,51.461807
-0.338970,51.469485
-0.292508,51.491478
-0.326660,51.483248
-0.370549,51.480269
-0.330759,51.457768
-0.328622,51.468978
-0.323557,51.477539
-0.339757,51.491437
-0.255443,51.492641
-0.364837,51.478931
-0.392670,51.461421
-0.267396,51.492729
-0.252409,51.492866
-0.259871,51.482276
-0.384811,51.463831
-0.396420,51.461202
-0.324600,51.468741
-0.418555,51.441360
-0.378403,51.490270
-0.368014,51.470612
-0.281974,51.491954
-0.260687,51.491101
-0.367281,51.470962
-0.373089,51.477697
-0.439375,51.451081
-0.364405,51.478925
-0.384066,51.476769
-0.378882,51.436142
-0.389954,51.493576
-0.285939,51.501454
-0.273894,51.488508
-0.304471,51.491292
-0.385936,51.472749
-0.404630,51.477590
-0.406797,51.498032
-0.283277,51.491793
-0.347792,51.472397
-0.410616,51.479380
-0.409089,51.498423
-0.421111,51.438157
-0.313228,51.488181
-0.407583,51.483745
-0.410957,51.490266
-0.409424,51.497079
-0.427042,51.453974
-0.313660,51.488187
-0.305482,51.491217
-0.408463,51.470898
-0.391625,51.441983
-0.385939,51.472659
-0.406506,51.498118
-0.386790,51.473030
-0.396511,51.475052
-0.419934,51.455587
-0.291055,51.491817
-0.410750,51.479652
-0.411267,51.444049
-0.373492,51.458279
-0.390336,51.478654
-0.328766,51.468980
-0.364171,51.465343
-0.364552,51.478837
-0.386646,51.473028
-0.245334,51.493300
-0.247353,51.493240
-0.410410,51.443858
-0.328371,51.483722
-0.298712,51.491209
-0.372226,51.457452
-0.327233,51.483346
-0.385936,51.472749
-0.253208,51.487033
-0.347716,51.482467
-0.252917,51.487118
-0.327089,51.483344
-0.381227,51.483744
-0.356705,51.472792
-0.400286,51.445339
-0.391049,51.437929
-0.334872,51.475272
-0.445919,51.453326
-0.424182,51.440897
-0.367956,51.468183
-0.381332,51.464502
-0.347936,51.472399
-0.381675,51.483301
-0.283592,51.491078
-0.267252,51.492726
-0.387219,51.473126
-0.281978,51.491864
-0.389925,51.473972
-0.364552,51.478837
-0.302237,51.489371
-0.328910,51.468982
-0.301099,51.485129
-0.410750,51.479652
-0.304702,51.492824
-0.388156,51.462888
-0.282718,51.491335
-0.423703,51.454828
-0.387219,51.473126
-0.421094,51.455333
-0.267499,51.493809
-0.335176,51.486696
-0.245330,51.493390
-0.352769,51.462126
-0.428781,51.453637
-0.288105,51.489795
-0.254007,51.481200
-0.370291,51.459224
-0.371266,51.488462
-0.260506,51.492087
-0.283692,51.492249
-0.390323,51.429915
-0.297743,51.374023
-0.296529,51.410605
-0.280966,51.415324
-0.309284,51.361061
-0.280297,51.406321
-0.287783,51.382960
-0.267101,51.409274
-0.305218,51.408932
-0.319262,51.339623
-0.304405,51.403705
-0.287640,51.382958
-0.277469,51.382090
-0.289513,51.409783
-0.255443,51.398220
-0.257321,51.386648
-0.279879,51.405955
-0.252632,51.385229
-0.286164,51.414770
-0.263422,51.384940
-0.311018,51.392020
-0.291043,51.388044
-0.290695,51.424368
-0.286813,51.374313
-0.254814,51.395873
-0.304028,51.406128
-0.248130,51.439117
-0.290005,51.412039
-0.255800,51.426642
-0.318482,51.341320
-0.299070,51.419634
-0.303926,51.412781
-0.288794,51.417506
-0.280700,51.410913
-0.275233,51.384215
-0.291482,51.410981
-0.304060,51.366381
-0.275793,51.403737
-0.267933,51.398675
-0.302762,51.409257
-0.309467,51.391189
-0.274726,51.420627
-0.307629,51.363106
-0.286160,51.414860
-0.305216,51.412889
-0.253583,51.390459
-0.311616,51.356239
-0.261427,51.399658
-0.301489,51.416432
-0.241348,51.402146
-0.268423,51.400931
-0.267459,51.415035
-0.255724,51.398404
-0.295970,51.394680
-0.277766,51.381824
-0.305970,51.392487
-0.261641,51.416747
-0.281782,51.378196
-0.301697,51.422460
-0.299528,51.387898
-0.295272,51.359329
-0.304028,51.406128
-0.256702,51.402915
-0.301926,51.408525
-0.300750,51.409227
-0.255484,51.397142
-0.262502,51.409206
-0.292829,51.409562
-0.305658,51.389245
-0.139124,51.405783
-0.200282,51.419148
-0.177128,51.411866
-0.184787,51.389144
-0.229818,51.410336
-0.198503,51.387557
-0.141735,51.401688
-0.207823,51.421242
-0.150843,51.403990
-0.132498,51.399023
-0.209233,51.410922
-0.157148,51.415241
-0.199109,51.390444
-0.178380,51.416562
-0.159932,51.399637
-0.203498,51.392130
-0.141296,51.401861
-0.201903,51.414497
-0.188787,51.389745
-0.174424,51.421986
-0.168412,51.403277
-0.210403,51.410401
-0.162865,51.408946
-0.244391,51.412803
-0.241044,51.402591
-0.204612,51.418765
-0.164494,51.389817
-0.182678,51.387942
-0.227274,51.424056
-0.135199,51.399786
-0.204638,51.425420
-0.192465,51.409496
-0.141440,51.401863
-0.243617,51.399213
-0.158877,51.393685
-0.242574,51.400186
-0.201709,51.419440
-0.204992,51.405372
-0.174723,51.421721
-0.177213,51.406112
-0.152193,51.416871
-0.146066,51.394113
-0.195671,51.401092
-0.186313,51.415965
-0.213092,51.415208
-0.192580,51.410217
-0.160945,51.399473
-0.175923,51.420480
-0.186784,51.389534
-0.197513,51.438350
-0.206579,51.412590
-0.177274,51.419062
-0.191920,51.405081
-0.166857,51.402623
-0.188077,51.422287
-0.207966,51.421244
-0.178806,51.413061
-0.156239,51.416395
-0.162887,51.404809
-0.141262,51.399163
-0.147274,51.399797
-0.161626,51.411174
-0.177417,51.419065
-0.202352,51.410367
-0.217993,51.422296
-0.194454,51.432008
-0.223521,51.416985
-0.243905,51.399217
-0.129499,51.398526
-0.207397,51.402711
-0.167288,51.402630
-0.158956,51.395305
-0.181339,51.399971
-0.224444,51.433995
-0.198805,51.434773
-0.232731,51.409391
-0.192799,51.415616
-0.194634,51.401886
-0.178470,51.417912
-0.229895,51.408359
-0.184267,51.431311
-0.193950,51.419231
-0.153530,51.415813
-0.150635,51.412710
-0.153475,51.406460
-0.175923,51.420480
-0.197614,51.417489
-0.229523,51.406824
-0.168121,51.406960
-0.207897,51.411981
-0.242878,51.399741
-0.191173,51.427641
-0.161859,51.416124
-0.151182,51.409841
-0.186604,51.390431
-0.239990,51.403834
-0.161966,51.417025
-0.188791,51.389655
-0.178688,51.412430
-0.191844,51.403371
-0.196656,51.401647
-0.190106,51.451005
-0.171329,51.459886
-0.213218,51.437781
-0.191873,51.453640
-0.202525,51.449937
-0.216931,51.460678
-0.147739,51.452322
-0.164833,51.471115
-0.186159,51.445279
-0.154416,51.433093
-0.159779,51.428501
-0.155253,51.433736
-0.170893,51.441984
-0.149889,51.427626
-0.147722,51.474083
-0.168563,51.478637
-0.172042,51.424017
-0.163953,51.424880
-0.212173,51.453502
-0.147669,51.471834
-0.209516,51.458857
-0.170631,51.462933
-0.161575,51.441119
-0.185576,51.434569
-0.168089,51.443739
-0.214134,51.465941
-0.171250,51.469057
-0.197497,51.442396
-0.219428,51.455681
-0.159275,51.451784
-0.199288,51.448089
-0.197188,51.453902
-0.159929,51.435518
-0.154919,51.456302
-0.208084,51.462342
-0.172207,51.459540
-0.184799,51.461444
-0.186879,51.438006
-0.145554,51.477826
-0.214474,51.464598
-0.173929,51.423597
-0.172530,51.462243
-0.154711,51.443619
-0.167125,51.460630
-0.185325,51.433665
-0.171861,51.460973
-0.162726,51.433943
-0.215808,51.463629
-0.188019,51.438293
-0.216745,51.461755
-0.187946,51.461943
-0.162431,51.434118
-0.147736,51.452412
-0.172678,51.462155
-0.158750,51.436219
-0.204218,51.439802
-0.165512,51.472115
-0.181573,51.437564
-0.148232,51.418787
-0.189637,51.448300
-0.148180,51.448552
-0.156094,51.434288
-0.158744,51.464995
-0.151433,51.432147
-0.166859,51.452892
-0.157511,51.474148
-0.147844,51.442611
-0.158304,51.436571
-0.166818,51.471866
-0.210653,51.459234
-0.168297,51.427735
-0.218955,51.456752
-0.243970,51.465043
-0.172002,51.461066
-0.217366,51.460595
-0.162571,51.466494
-0.197899,51.457780
-0.165214,51.425709
-0.170434,51.478666
-0.163668,51.464263
-0.159126,51.423275
-0.186079,51.461824
-0.212485,51.463938
-0.175667,51.441339
-0.243064,51.458645
-0.140352,51.425137
-0.180030,51.465507
-0.171971,51.429411
-0.139702,51.480071
-0.166349,51.429683
-0.235502,51.464376
-0.186356,51.462098
-0.210562,51.454197
-0.161318,51.451097
-0.154352,51.441815
-0.158162,51.429375
-0.214664,51.452371
-0.161348,51.461079
-0.234538,51.444579
-0.171264,51.447116
-0.148478,51.448287
-0.168139,51.428092
-0.164229,51.425154
-0.177318,51.464925
-0.168858,51.471268
-0.198050,51.457602
-0.173472,51.449488
-0.168143,51.428003
-0.149603,51.448934
-0.165602,51.430391
-0.222694,51.453122
-0.243892,51.463333
-0.149015,51.477701
-0.208229,51.454970
-0.165387,51.460872
-0.175788,51.431089
-0.179732,51.465772
-0.146721,51.431263
-0.173965,51.429892
-0.192903,51.456713
-0.152616,51.470564
-0.148695,51.478505
-0.171861,51.460973
-0.167162,51.427358
-0.158750,51.436219
-0.242275,51.441727
-0.161881,51.437077
-0.148813,51.472032
-0.140223,51.481429
-0.174229,51.466586
-0.172909,51.470792
-0.162434,51.466312
-0.161875,51.473047
-0.186313,51.434130
-0.174198,51.424050
-0.173415,51.461717
-0.161248,51.434909
-0.173752,51.449672
-0.162014,51.437349
-0.139989,51.430527
-0.185285,51.434654
-0.222301,51.448440
-0.229299,51.457269
-0.165152,51.430833
-0.152241,51.444209
-0.163956,51.424790
-0.222992,51.449170
-0.246110,51.454284
-0.170268,51.457621
-0.166822,51.471776
-0.244251,51.465227
-0.243210,51.451093
-0.160853,51.473391
-0.148338,51.473104
-0.163945,51.432253
-0.215544,51.448248
-0.157223,51.474143
-0.190246,51.451097
-0.163672,51.424695
-0.160662,51.435169
-0.199032,51.447276
-0.180030,51.465507
-0.203271,51.456603
-0.196696,51.455423
-0.173415,51.461717
-0.162877,51.433765
-0.140417,51.430623
-0.173962,51.429982
-0.191033,51.442117
-0.180030,51.465507
-0.185236,51.457674
-0.223448,51.448548
-0.203570,51.456338
-0.199814,51.449356
-0.157114,51.437542
-0.162749,51.472791
-0.167060,51.455053
-0.165509,51.472205
-0.150033,51.427628
-0.182330,51.432990
-0.137186,51.481740
-0.228641,51.463104
-0.161551,51.430957
-0.153851,51.432814
-0.248284,51.438850
-0.148591,51.477514
-0.190598,51.449484
-0.224543,51.438852
-0.152664,51.476499
-0.211166,51.457173
-0.242789,51.450817
-0.243892,51.463333
-0.161738,51.429881
-0.216215,51.460578
-0.161247,51.420611
-0.166278,51.427884
-0.198373,51.445737
-0.167863,51.427818
-0.160610,51.425726
-0.346433,51.541798
-0.319157,51.514974
-0.383553,51.499423
-0.329866,51.533471
-0.331632,51.528550
-0.317667,51.508478
-0.392650,51.535697
-0.390168,51.499784
-0.369957,51.492850
-0.298739,51.513690
-0.322305,51.519515
-0.306583,51.504272
-0.370052,51.546715
-0.319843,51.535486
-0.255326,51.507027
-0.349580,51.538516
-0.253467,51.506640
-0.392212,51.499002
-0.347052,51.508806
-0.308138,51.512837
-0.371856,51.532532
-0.255741,51.496153
-0.379958,51.511423
-0.370654,51.546004
-0.249149,51.514039
-0.323831,51.552538
-0.375928,51.511277
-0.254897,51.514485
-0.370906,51.510668
-0.390325,51.536204
-0.310463,51.512331
-0.369921,51.538261
-0.370792,51.546186
-0.352436,51.527315
-0.278712,51.502067
-0.268966,51.508309
-0.300276,51.499504
-0.367657,51.516917
-0.277214,51.526505
-0.352106,51.528480
-0.260301,51.512587
-0.315379,51.500172
-0.267925,51.528166
-0.288903,51.503116
-0.245382,51.507059
-0.378907,51.500438
-0.357933,51.502754
-0.372455,51.515725
-0.266551,51.503597
-0.377249,51.502483
-0.381382,51.544444
-0.378367,51.507534
-0.273311,51.507743
-0.320643,51.533339
-0.369029,51.494636
-0.377419,51.542321
-0.354620,51.526717
-0.292902,51.531050
-0.390175,51.536382
-0.285236,51.500994
-0.327421,51.509696
-0.323800,51.510184
-0.368908,51.518194
-0.370939,51.546098
-0.310023,51.532018
-0.314091,51.511664
-0.298377,51.500196
-0.347559,51.538577
-0.249291,51.506578
-0.271112,51.504923
-0.263574,51.521268
-0.372487,51.510780
-0.355855,51.528443
-0.392665,51.547566
-0.344637,51.535658
-0.388936,51.510198
-0.270555,51.512019
-0.370795,51.546096
-0.354947,51.517639
-0.261587,51.509099
-0.321793,51.533445
-0.339447,51.551501
-0.377435,51.505363
-0.349702,51.527187
-0.319997,51.535218
-0.376025,51.532860
-0.291677,51.521411
-0.305897,51.511096
-0.345529,51.542865
-0.350563,51.527289
-0.291670,51.521590
-0.291460,51.511786
-0.347273,51.534527
-0.390024,51.536560
-0.271171,51.507172
-0.318927,51.532955
-0.278504,51.526703
-0.279499,51.534721
-0.379244,51.511233
-0.371279,51.532524
-0.319594,51.510933
-0.360224,51.555301
-0.340942,51.494511
-0.359835,51.509974
-0.316700,51.511251
-0.383409,51.499421
-0.323649,51.502539
-0.291697,51.520871
-0.376104,51.510380
-0.297818,51.530672
-0.268865,51.529979
-0.379058,51.532722
-0.295402,51.533605
-0.345824,51.542689
-0.376125,51.542213
-0.351962,51.528478
-0.375474,51.515947
-0.268020,51.506676
-0.378190,51.532800
-0.340121,51.548813
-0.268550,51.515496
-0.280669,51.526645
-0.376789,51.511379
-0.280099,51.526457
-0.375054,51.507488
-0.391920,51.535956
-0.363587,51.550042
-0.345615,51.544485
-0.286775,51.509919
-0.379817,51.511331
-0.280551,51.502994
-0.376258,51.510113
-0.381248,51.511620
-0.368876,51.515046
-0.375846,51.541940
-0.384147,51.494845
-0.303594,51.522663
-0.374037,51.544163
-0.320029,51.510850
-0.372861,51.544776
-0.340090,51.521926
-0.374818,51.522232
-0.295100,51.530093
-0.329300,51.509543
-0.355952,51.509740
-0.393171,51.496318
-0.387413,51.500285
-0.325463,51.496270
-0.296394,51.530202
-0.352433,51.527405
-0.276706,51.501768
-0.295405,51.533515
-0.377246,51.543128
-0.287769,51.510293
-0.377611,51.500420
-0.344805,51.538988
-0.316356,51.540112
-0.266472,51.517084
-0.259901,51.534432
-0.292513,51.529876
-0.292127,51.513234
-0.334125,51.515547
-0.252659,51.523983
-0.308269,51.513198
-0.364435,51.522358
-0.376625,51.499777
-0.291406,51.517090
-0.381677,51.511716
-0.373323,51.527787
-0.334387,51.508357
-0.369459,51.547156
-0.342638,51.527177
-0.339713,51.508522
-0.314379,51.511668
-0.254623,51.506567
-0.351088,51.552655
-0.345918,51.536126
-0.382766,51.501300
-0.327698,51.533620
-0.319524,51.512821
-0.356252,51.505428
-0.261777,51.523040
-0.300035,51.509842
-0.274543,51.528534
-0.325885,51.496546
-0.248219,51.530751
-0.371080,51.546190
-0.251496,51.528013
-0.316199,51.532646
-0.329712,51.533738
-0.278853,51.502159
-0.321069,51.541348
-0.378521,51.507267
-0.372343,51.531010
-0.385900,51.502333
-0.247910,51.531286
-0.346799,51.535689
-0.297346,51.516278
-0.320469,51.534146
-0.263808,51.522710
-0.274731,51.508304
-0.290914,51.510969
-0.443390,51.540337
-0.423975,51.501232
-0.417935,51.579922
-0.438962,51.614913
-0.481160,51.544969
-0.471891,51.559056
-0.474007,51.543257
-0.453411,51.495689
-0.411595,51.534066
-0.395655,51.511729
-0.465512,51.495668
-0.482669,51.534288
-0.450413,51.541599
-0.467378,51.517363
-0.458871,51.560144
-0.481936,51.530322
-0.436137,51.608851
-0.415334,51.496979
-0.401883,51.514961
-0.423131,51.504817
-0.482403,51.537971
-0.433377,51.525367
-0.406093,51.505846
-0.390978,51.525872
-0.435619,51.497791
-0.449055,51.551832
-0.450262,51.541777
-0.432523,51.583804
-0.390843,51.525601
-0.441380,51.480962
-0.401266,51.516121
-0.492132,51.483514
-0.457888,51.491072
-0.476656,51.545989
-0.432176,51.480570
-0.481578,51.528069
-0.401686,51.516487
-0.404696,51.508705
-0.417235,51.521104
-0.410170,51.570825
-0.440192,51.528425
-0.393850,51.517998
-0.481641,51.543536
-0.417376,51.521196
-0.480063,51.530297
-0.435747,51.502468
-0.471181,51.507072
-0.391442,51.524979
-0.409894,51.599416
-0.422534,51.572161
-0.459219,51.494326
-0.446748,51.602607
-0.445306,51.530651
